Company,Time,Financial Distress,CLASS,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83
207,6,-0.1117,0,0.92975,0.078295,0.75115,0.90354,0.10807,-0.048113,0.46617,0.086654,0.31462,0.17423,0.63672,2.6471,0.24885,3.0184,6.5025,0.11961,2.8285,0.016987,0.045185,0.024805,1.4191,3.1812,0.14839,0.68483,1154.1,11.901,-18.78,-0.32707,0.066314,0.31925,14.26,0.35333,0.91172,3.3214,55.363,0.12297,0.26648,0.018801,-0.35367,0.28402,3.6308,-0.50593,0.87618,0.27567,-0.19334,0.10423,3.0184,3668.2,2.7519,0.85161,11.799,0.14168,0.13407,1530.9,-0.33862,0.27203,-0.060141,-0.0036159,-0.004002,0.16406,6.7298,11.801,-0.1823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2.0,29.0,66.262,52.74,49.206,15.5,12.0,-6.4,25,2.5682,4,21
289,12,0.98689,0,1.0803,0.042242,0.88993,1.5806,0.084181,0.071073,0.78505,0.026725,0.38378,0.050705,0.95615,2.8082,0.11007,8.0852,2.4298,0.053258,5.5364,0.029405,0.018965,0.033222,1.6531,67.266,0.091305,0.88508,900.27,15.671,22.239,0.68209,0.0048504,0.69483,2.0732,0.4396,0.99455,6.0927,148.16,0.044179,0.044067,0.018603,0.55667,0.023498,14.36,0.45948,4.6842,1.7977,0.64572,0.047466,8.2769,2345.8,8.0412,0.90869,16.129,0.055133,0.14432,7656.0,0.18682,0.25943,0.19096,-0.0025461,-0.0016108,0.23555,-0.32511,-0.71099,-3.0659,-17.899,107.71,38.823,10.4,31839.0,-25.841,34.7,36.03,2.0,32.0,87.1,175.9,178.1,20.0,14.5,-20.2,29,1.0806,2,40
272,3,0.11901,0,1.3256,0.061492,0.77643,1.1151,0.097707,0.22555,0.49708,0.055143,0.27504,0.042648,0.91824,3.1446,0.22357,3.4728,5.8631,0.087619,2.6168,0.079738,0.027864,0.11511,1.2144,22.773,0.11856,0.69269,479.52,14.235,4.944,0.49965,0.083737,0.34432,2.758,0.30877,0.89215,2.9688,61.401,0.066967,0.37454,0.071506,0.98725,0.048967,4.9877,0.45062,4.5659,1.2558,1.0088,0.079198,3.4728,1743.5,3.0982,0.88144,14.344,0.0915,0.13221,2111.7,0.18388,0.37562,0.4155,-0.010276,-0.009215,0.19333,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,120.87,36.07,35.273,17.0,15.0,-0.2,22,0.33257,2,33
260,1,0.015689,0,0.99966,0.1136,0.74054,1.0605,0.16101,-0.0002455,0.70778,0.10712,0.43782,0.0057777,0.73159,4.8475,0.25946,2.8541,2.1243,0.15183,3.9873,0.014957,0.031321,0.020437,1.4496,4.087,0.26593,0.73184,1099.2,12.068,-4319.7,0.064467,0.008701,0.51798,4.1803,0.48844,0.98825,5.4318,169.46,0.15527,0.033535,0.014104,-0.0092689,0.25948,4.0872,-0.064096,0.99995,0.4378,-0.00094619,0.1534,2.9066,2510.6,2.8206,0.73407,12.126,0.16951,0.28202,835.75,-0.033109,0.19524,-0.024698,-0.0080153,-0.0075582,0.2035,7.1241,15.381,3.2702,17.872,34.692,30.087,12.8,7991.4,364.95,15.8,61.476,4.0,36.0,85.437,27.07,26.102,16.0,16.0,0.2,25,0.055905,2,21
16,1,0.1059,0,1.8087,0.15281,0.5199,1.2755,0.12226,0.34801,0.7724,0.1198,0.31829,0.15463,0.77836,4.5471,0.4801,1.0829,4.8381,0.095846,2.672,0.052853,0.021079,0.12281,1.6388,6.2013,0.16764,0.43035,944.62,12.097,3.6652,-0.075729,0.089552,0.3324,66.925,0.26059,0.82775,3.2101,74.409,0.19632,0.18653,0.041435,0.3619,0.20569,2.6568,0.22126,2.3341,0.7429,0.72487,0.29392,1.0829,2967.8,0.89638,0.83236,12.34,0.1066,0.21383,317.59,0.099609,0.39735,0.11596,-0.0055893,-0.0043819,0.13401,7.1241,15.381,3.2702,17.872,34.692,30.087,12.8,7991.4,364.95,15.8,61.476,4.0,36.0,85.437,27.07,26.102,16.0,16.0,0.2,18,0.95591,8,29
197,7,1.3462,0,0.99891,0.27417,0.39425,0.55214,0.27652,-0.00041632,0.81088,0.49655,0.4526,0.4007,0.3814,30.376,0.60575,0.65084,2.8375,0.5008,4.7874,0.0076428,0.016487,0.020017,1.4477,1.0097,0.42434,0.38182,1470.8,11.989,-1326.3,0.27127,0.012427,0.30961,5.4768,0.56074,0.96848,8.3162,126.87,0.71884,0.020516,0.013842,0.047569,0.54685,0.9115,0.097069,1.1077,0.50135,-0.00068727,0.69542,0.65084,3249.6,0.63032,0.57566,11.395,0.65052,0.23429,244.79,0.046288,0.066393,0.086009,-0.011514,-0.020853,0.0,-0.075348,-0.23637,-3.0266,5.7748,-20.982,15.916,10.4,9667.3,4.7909,25.4,41.598,0.0,28.0,79.951,66.12,59.471,18.0,12.0,-13.4,2,2.1496,6,10
56,4,2.466,0,1.1419,0.25177,0.68905,0.71447,0.2474,0.096403,0.79497,0.35239,0.80971,0.0060056,0.77593,13.829,0.31095,2.216,1.5878,0.34627,2.0064,0.020428,0.02504,0.030062,0.9208,15.407,0.35596,0.67953,1708.4,13.428,7.4113,0.048991,0.0095295,0.5402,2.0688,0.75608,0.98617,3.1154,226.72,0.32448,0.030647,0.028592,0.13652,0.046372,2.2977,0.27762,6.7054,5.4294,0.31003,0.36539,2.2164,2109.8,2.1854,0.64404,13.091,0.35191,0.25433,1358.0,0.12189,0.22933,0.25104,-0.006352,-0.0088904,0.17084,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,29,0.04075,11,17
169,3,1.9567,0,0.7925,0.070936,0.69467,1.64e-06,0.069317,-0.13129,0.78982,43165.0,0.23233,0.17873,0.50145,42180.0,0.30533,2.2752,3.54e-06,42180.0,0.003268,0.020003,0.0,0.031613,3.28e-06,9.05e-06,0.0,0.63274,616.64,13.319,-1.25e-05,0.84264,0.061928,0.49975,0.00021786,304000.0,0.91085,0.003268,102000000.0,0.14146,0.20283,12172.0,-0.99999,0.18167,5.38e-06,-0.096948,1.6807,0.39047,-0.43001,0.10211,2.2752,2654.2,2.0723,1.0,0.0,46045.0,0.0,0.013333,-0.050943,0.00050287,3.1112,0.0,0.0,0.006605,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,120.87,36.07,35.273,17.0,15.0,-0.2,26,1.5537,31,46
242,8,0.39899,0,1.1129,0.049439,0.3874,0.17343,0.021933,0.041542,0.92799,0.28507,0.080703,0.13809,0.40962,0.65627,0.6126,0.63238,0.52092,0.12647,2.8614,0.0030478,0.19271,0.0082803,0.42338,0.30235,0.27584,0.36808,106.93,13.741,4.1747,0.17688,0.019314,0.34158,1.2122,1.9696,0.95014,3.9514,691.08,0.12069,0.031528,0.017574,-0.73628,0.57359,0.2831,-0.084097,1.068,0.086191,0.067813,0.12762,0.64848,1325.0,0.60085,0.72416,11.989,0.29318,0.047838,656.8,-0.043894,0.04389,0.033212,-0.005185,-0.029897,0.1125,0.0054619,-2.5748,-0.39328,-1.6532,57.368,23.905,11.9,9979.2,51.714,10.8,-1.7109,2.0,28.0,84.66,73.2,63.88,16.0,12.0,1.2,18,0.29867,6,15
278,13,-0.39425,0,0.61742,0.088243,0.75364,0.91082,0.047232,-0.18053,0.16259,0.096884,0.35819,0.066682,0.29135,1.0152,0.24636,3.0591,15.82,0.051857,5.0163,0.016648,0.05108,0.03528,3.1262,1.3163,0.073151,0.47189,503.52,16.248,-5.0451,-0.032881,0.28176,0.076724,4.7016,0.084236,0.62614,5.4122,22.756,0.30288,1.1437,0.018278,0.53699,0.69195,3.6971,6.5373,0.35603,0.12753,-0.73282,0.11709,3.2779,1405.7,1.9155,0.92685,16.154,0.12181,0.066627,10066.0,1.0,0.16829,-0.036203,0.0,0.0,0.0,3.2148,1.5719,7.1562,-4.5408,-20.861,22.334,10.6,32801.0,-58.122,15.6,22.571,2.0,30.0,92.9,203.2,204.5,22.0,22.0,6.4,18,0.38049,2,11
125,13,2.1318,0,2.9432,0.10816,0.2532,0.37305,0.13362,0.48743,1.9713,0.28994,0.14484,0.55842,0.73826,6425.5,0.7468,0.33905,2.4803,0.35818,0.87104,0.0027315,5.57e-05,0.01089,0.50532,3.9145,0.44568,0.25083,631.59,13.614,0.76536,0.084649,0.0023682,0.49446,29.59,1.3254,0.99065,1.5714,145.14,0.14651,0.0031711,0.007322,-0.23406,0.095301,0.49954,-0.78584,7.8362,1.135,0.65269,0.42718,0.33973,4360.8,0.33588,0.55432,12.628,0.36961,0.16626,1882.5,-0.64724,0.2374,0.059512,-0.0073077,-0.019589,0.19902,3.2148,1.5719,7.1562,-4.5408,-20.861,22.334,10.6,32801.0,-58.122,15.6,22.571,2.0,30.0,92.9,203.2,204.5,22.0,22.0,6.4,21,3.2607,24,56
21,6,0.98969,0,1.0128,0.18813,0.68656,1.2021,0.1984,0.008471,0.47713,0.1565,0.60021,0.11566,0.6726,3.4798,0.31344,2.1904,6.8795,0.16504,2.7495,0.12828,0.047428,0.19316,1.7873,4.5382,0.31772,0.66413,1046.4,13.661,141.91,0.6102,0.022423,0.31688,14.455,0.26359,0.96734,4.0299,52.329,0.27971,0.071538,0.10671,0.41681,0.26489,3.8352,2.6723,1.1833,0.71022,0.027026,0.27403,2.2163,1743.4,2.1188,0.68228,13.845,0.18817,0.38195,984.42,0.57195,0.2983,0.89537,0.0047107,0.0039186,0.06349,6.7298,11.801,-0.1823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2.0,29.0,66.262,52.74,49.206,15.5,12.0,-6.4,22,0.64332,12,44
179,14,2.0845,0,1.0848,0.13188,0.74139,2.5692,0.15428,0.059779,0.65754,0.051331,0.50995,0.14868,0.76501,6.2566,0.25861,2.8668,6.1378,0.060049,7.7597,0.010758,0.0095976,0.015255,3.3584,12.899,0.12409,0.70523,1319.6,13.642,42.978,0.30444,0.036159,0.46371,4.2203,0.18049,0.95123,8.859,58.653,0.17239,0.13982,0.0041873,-0.0040224,0.19918,9.9346,0.15971,1.2984,0.66213,0.23115,0.17788,2.8723,2587.6,2.727,0.87591,14.585,0.072125,0.31881,6623.9,0.07395,0.29001,0.037045,0.0,0.0,0.15178,-1.5863,-7.5046,12.145,-20.229,28.286,30.023,11.0,34501.0,-32.209,11.9,13.871,1.0,29.0,91.7,227.5,214.5,21.0,20.5,8.6,26,1.4876,13,40
133,8,0.64568,0,2.1032,0.0203,0.34472,0.59199,0.024815,0.34086,1.4483,0.034292,0.030981,0.24955,0.64982,2.0462,0.65526,0.52608,2.1506,0.041918,3.4577,0.13979,0.020485,0.45244,0.911,7.6126,0.10435,0.30896,55.04,11.124,1.7368,0.065235,0.035776,0.44748,7.6678,0.75589,0.89626,3.8605,167.39,0.03124,0.054599,0.23613,0.28137,0.077764,0.90343,-0.63277,8.4263,0.26105,0.52018,0.058889,0.52607,1776.6,0.47151,0.89565,10.6,0.059662,0.061772,334.38,-0.46281,0.15334,-0.03849,-0.025626,-0.043289,0.1134,0.0054619,-2.5748,-0.39328,-1.6532,57.368,23.905,11.9,9979.2,51.714,10.8,-1.7109,2.0,28.0,84.66,73.2,63.88,16.0,12.0,1.2,22,0.6766,8,19
77,9,7.6871,0,1.0138,0.36538,0.52229,0.85752,0.39591,0.0063799,0.47198,0.42609,0.76486,0.4134,0.46823,57.945,0.47771,1.0933,62.763,0.46169,1.7833,0.057604,0.0079677,0.12472,1.8314,6.2191,0.51413,0.46185,6249.8,13.028,134.41,0.29342,0.060438,0.21798,87.194,0.2542,0.88428,3.6703,5.7358,0.78035,0.12652,0.067175,-0.021553,0.13788,1.7951,-0.12649,3.4646,2.6499,0.013355,0.69958,1.1192,8171.1,0.9668,0.48587,12.875,0.47162,0.44088,1099.5,-0.067517,0.23364,0.27721,0.0,0.0,0.16308,5.7265,8.4799,7.4959,2.3437,85.814,25.17,13.5,10601.0,38.855,12.4,10.131,4.0,27.0,93.883,82.3,74.497,16.5,13.0,0.6,15,7.0712,14,30
374,13,0.725,0,1.1007,0.036121,0.87455,0.84789,0.06761,0.083016,0.97653,0.042601,0.28793,0.04455,0.90746,1.8966,0.12545,6.9712,2.0673,0.079739,9.2899,0.24841,0.042043,0.30131,0.93435,9.3147,0.15092,0.82445,488.11,13.893,10.214,0.85274,0.0501,0.8051,11.402,0.94954,0.94271,10.941,174.14,0.039805,0.39936,0.29298,1.0823,0.091027,6.7587,0.1447,1.3782,0.39682,0.66174,0.041303,7.0561,1695.3,6.5718,0.84908,13.728,0.096363,0.12796,5149.5,0.067467,0.077495,0.20372,-0.0012303,-0.001451,0.21378,3.2148,1.5719,7.1562,-4.5408,-20.861,22.334,10.6,32801.0,-58.122,15.6,22.571,2.0,30.0,92.9,203.2,204.5,22.0,22.0,6.4,7,0.60201,5,23
10,4,0.000205,0,1.2675,0.059595,0.65963,0.77903,0.12506,0.15743,0.54408,0.076498,0.17509,2.09e-05,0.74606,2.2176,0.34037,1.938,2.8643,0.16053,1.5381,0.032065,0.072387,0.054475,1.0442,3.1218,0.22827,0.58863,200.69,13.341,4.9484,0.11969,0.070997,0.32026,5.7912,0.41111,0.89237,1.993,125.69,0.079879,0.20859,0.041161,0.42848,0.24955,2.2888,0.24087,1.3639,0.23881,0.46252,0.090346,1.938,1146.2,1.7294,0.77173,13.092,0.21639,0.17783,511.4,0.10749,0.39088,-0.013611,0.00016712,0.00021452,0.19353,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,22,7.03e-05,29,50
210,3,0.61309,0,1.2985,0.37739,0.36718,0.82291,0.3708,0.099057,0.38575,0.4586,0.59635,0.21874,0.43095,6441.8,0.63282,0.58022,111.93,0.4506,1.4357,0.07931,6.99e-05,0.23896,1.9095,1.7599,0.53846,0.33189,1685.9,12.653,8.3074,0.29602,0.035282,0.12803,36.354,0.15558,0.90391,3.1108,3.2163,0.87571,0.055753,0.096378,0.39509,0.46759,1.3004,0.92556,1.3534,0.8071,0.15653,1.0278,0.61154,2827.0,0.52447,0.46154,12.458,0.49874,0.4431,571.84,0.31637,0.26453,0.32684,-0.00028141,-0.00034197,0.002797,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,120.87,36.07,35.273,17.0,15.0,-0.2,15,0.97717,2,18
135,2,0.14654,0,0.74642,0.13653,0.67754,2.0558,0.17229,-0.15734,0.10271,0.06641,0.4234,0.087677,0.46313,8.0825,0.32246,2.1012,509.49,0.083807,5.3339,0.028217,0.010369,0.045477,4.439,4.0202,0.10464,0.62047,623.25,13.031,-13.067,0.24372,0.057074,0.063729,7.3841,0.030999,0.91576,5.9573,0.70659,0.2948,0.17699,0.013725,0.62271,0.51137,6.3755,0.48026,0.63058,0.26699,-0.48792,0.20151,2.1385,1472.0,1.9242,0.89536,13.752,0.098284,0.21513,956.66,0.19363,0.3451,0.58648,-0.051267,-0.024937,0.1474,7.4166,7.105,14.321,18.77,124.76,26.124,11.8,8322.8,0.1896,15.6,24.579,0.0,36.0,107.09,31.31,30.194,17.0,16.0,0.4,9,0.40024,10,40
73,3,0.6968,0,0.3478,0.22559,0.79075,0.38081,0.17268,-0.42818,0.20995,0.5924,1.0781,0.0032995,0.22834,6.5868,0.20925,3.779,286.38,0.45346,2.0063,0.019188,0.068843,0.029227,1.6677,1.2169,0.54,0.65651,1204.9,14.76,-0.88938,0.38674,0.13424,0.13784,20.642,0.36196,0.83024,4.3615,1.2571,0.98798,0.64151,0.050388,0.23435,0.31294,1.8199,-0.063806,0.66866,0.72088,-2.0462,0.28529,3.779,1117.6,3.1374,0.46,13.794,0.47042,0.20564,384.31,-0.032954,0.087312,1.5467,-0.00091931,-0.0024141,0.076008,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,120.87,36.07,35.273,17.0,15.0,-0.2,15,0.017623,37,51
31,5,1.7298,0,1.5047,0.28816,0.46392,0.95407,0.32157,0.14481,0.7648,0.30203,0.53753,0.34048,0.43171,67.713,0.53608,0.86539,12.413,0.33705,3.9471,0.080169,0.0049777,0.27942,2.21,2.1893,0.38725,0.28691,2501.0,15.689,6.5886,0.31797,0.17701,0.21943,15.885,0.22999,0.61845,6.4416,29.002,0.66748,0.33019,0.084029,0.37215,0.43579,1.7797,0.35817,1.2301,0.66124,0.27012,0.62114,0.86539,4652.8,0.5352,0.61275,15.642,0.36997,0.36947,4115.7,0.15188,0.14811,0.11448,-0.00032952,-0.00034538,0.12271,5.3189,5.7874,3.9589,4.1343,3.8227,39.432,11.3,9225.9,-43.911,11.9,25.157,4.0,31.0,59.806,44.53,42.822,15.5,14.0,2.1,25,2.9552,8,20
256,2,0.479,0,0.74061,0.28128,0.66186,1.116,0.34357,-0.16073,0.37978,0.25205,0.83184,0.17708,0.45891,239.0,0.33814,1.9574,6.5029,0.30787,3.3654,0.033832,0.0012882,0.0546,2.4317,4.4233,0.36418,0.61964,1921.1,11.227,-6.9431,0.16198,0.042221,0.23533,267.61,0.21088,0.93621,5.2929,55.36,0.61292,0.12486,0.030317,0.42267,0.25229,3.3003,1.7096,1.3403,1.1149,-0.47534,0.42498,1.9574,2309.4,1.8325,0.63582,11.337,0.35474,0.40641,343.61,0.46086,0.21084,-0.14194,-0.0091176,-0.0081702,0.20783,7.3435,9.174,11.558,18.545,102.25,27.114,12.05,8239.9,91.379,15.65,33.803,1.0,36.0,101.67,30.25,29.171,16.75,16.0,0.35,27,1.2094,10,16
36,6,-0.33362,0,1.1572,0.014182,0.7683,0.71239,0.066001,0.096883,0.65348,0.019908,0.061211,-0.13884,0.71321,1.2233,0.2317,3.316,1.9302,0.092648,2.391,0.017659,0.075734,0.028652,0.99885,2.6754,0.10829,0.61633,45.732,11.89,7.3531,0.10582,0.15197,0.40276,3.4833,0.56536,0.8022,2.6814,186.51,0.019885,0.65591,0.024789,-0.13052,0.26627,3.0746,1.2785,0.87016,0.053263,0.41814,0.018459,3.316,747.13,2.6601,0.89171,11.551,0.1167,0.077146,445.82,1.0,0.26568,-0.014944,-0.022357,-0.031383,0.0,6.7298,11.801,-0.1823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2.0,29.0,66.262,52.74,49.206,15.5,12.0,-6.4,21,-0.4477,31,50
50,2,0.13681,0,1.1268,0.29796,0.72985,1.0402,0.34004,0.090191,0.77491,0.28643,1.1029,0.032568,0.80137,15.999,0.27015,2.7016,2.0185,0.32689,3.0025,0.027801,0.020431,0.039091,1.298,5.7936,0.36083,0.71118,1485.9,12.832,11.533,0.73743,0.018662,0.5511,12.98,0.5298,0.97443,4.6975,178.35,0.37181,0.06908,0.026726,0.68545,0.17955,3.8505,0.84855,1.5047,1.6595,0.33385,0.40824,2.7016,1347.2,2.6325,0.63917,12.871,0.33971,0.37534,858.85,0.29789,0.22144,0.73226,0.0014117,0.0013571,0.068555,7.4166,7.105,14.321,18.77,124.76,26.124,11.8,8322.8,0.1896,15.6,24.579,0.0,36.0,107.09,31.31,30.194,17.0,16.0,0.4,29,0.16241,4,20
85,5,0.69457,0,1.1926,0.13322,0.66519,0.81114,0.18758,0.12395,0.84149,0.16424,0.3979,0.13036,0.76745,5.1321,0.33481,1.9868,1.5418,0.23126,3.0967,0.010244,0.045061,0.015919,1.0569,5.0341,0.26208,0.64349,716.77,12.146,6.544,0.35072,0.021698,0.54149,17.742,0.66757,0.96738,4.1965,233.49,0.17359,0.064807,0.012629,0.26801,0.16113,2.4227,0.13784,2.0779,0.82678,0.37022,0.20027,1.9868,1801.4,1.922,0.73792,11.937,0.24847,0.21259,972.92,0.064474,0.19329,0.053979,-0.0096806,-0.011935,0.20252,5.3189,5.7874,3.9589,4.1343,3.8227,39.432,11.3,9225.9,-43.911,11.9,25.157,4.0,31.0,59.806,44.53,42.822,15.5,14.0,2.1,29,0.7014,5,11
119,4,0.85036,0,1.2686,0.1017,0.76753,0.89495,0.18442,0.19276,0.63942,0.11364,0.43749,0.02064,0.91028,2.8382,0.23247,3.3016,2.3558,0.20607,1.4678,0.046129,0.072605,0.06429,0.98316,10.793,0.29103,0.71752,981.11,12.758,4.6429,0.2841,0.050011,0.45879,8.6592,0.51265,0.93484,2.0703,152.81,0.11173,0.21513,0.051544,0.52307,0.082917,3.8497,0.31311,2.8037,1.2266,0.82917,0.13251,3.3016,2242.6,3.0865,0.70897,12.647,0.21849,0.26046,555.01,0.13536,0.43227,0.096322,-0.06719,-0.075076,0.18862,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,22,0.19911,11,37
327,5,0.60658,0,0.57828,0.059447,0.76509,0.62132,0.11841,-0.307,0.31434,0.095679,0.25307,0.0041136,0.42097,1.8101,0.23491,3.257,3.7022,0.19058,4.4327,0.050244,0.10529,0.069019,1.4759,1.3021,0.25526,0.72797,309.5,12.141,-2.0238,0.17743,0.037124,0.22883,86726.0,0.3683,0.95148,5.9521,97.24,0.14121,0.15804,0.080866,0.054093,0.47716,2.645,0.95268,0.49231,0.12459,-1.3069,0.077699,3.257,1223.0,3.099,0.74474,11.665,0.21771,0.1586,339.51,0.32265,0.10439,0.0052493,0.0,0.0,0.22711,5.2315,7.8486,2.9999,1.322,-9.0422,36.859,11.4,9134.2,-31.329,11.15,36.293,4.0,32.0,57.306,42.165,40.6,16.333,15.0,3.85,19,0.021417,12,42
95,13,2.0579,0,1.6133,0.26835,0.52927,0.88145,0.32827,0.30742,0.73006,0.30444,0.57007,0.33198,0.80869,66.757,0.47073,1.1244,3.2316,0.37242,1.2573,0.068249,0.0055788,0.13615,1.09,4.7826,0.41731,0.50127,2127.5,13.891,2.8673,0.082329,0.028003,0.36596,9.8141,0.41518,0.94709,2.1578,111.4,0.33183,0.059489,0.077429,-0.23605,0.1843,1.8725,-0.26293,2.5541,1.456,0.65307,0.50701,1.1293,3731.9,1.0649,0.58269,13.765,0.37976,0.36784,2787.1,-0.15137,0.4085,0.93101,0.0,0.0,0.19472,3.2148,1.5719,7.1562,-4.5408,-20.861,22.334,10.6,32801.0,-58.122,15.6,22.571,2.0,30.0,92.9,203.2,204.5,22.0,22.0,6.4,14,2.6319,20,43
146,10,3.3599,0,1.1122,0.14578,0.75778,0.99256,0.21875,0.061033,0.37206,0.14687,0.60184,0.14691,0.60499,3.6285,0.24222,3.1284,6.0897,0.22039,2.492,0.029668,0.060739,0.054541,1.6406,9.1779,0.24135,0.54395,1718.7,15.772,16.263,0.62961,0.21382,0.20238,76.936,0.2039,0.71783,3.2848,59.116,0.24096,0.88275,0.02989,0.27431,0.10815,4.0977,-0.17389,2.2398,1.348,0.25197,0.19238,3.2463,2855.7,2.2457,0.75865,15.764,0.2294,0.23955,6429.6,-0.095227,0.30217,0.040056,0.0025965,0.002616,0.14886,3.0621,3.9554,-0.53449,-9.302,11.207,20.132,12.3,13568.0,14.529,21.5,33.768,2.0,22.0,100.0,100.0,100.0,17.125,14.5,-7.0,17,1.732,36,46
379,12,0.040662,0,0.10541,-0.10907,0.82362,7.51e-07,-0.0084044,-0.19061,0.040563,-145000.0,-0.6184,-0.13724,0.022461,-0.079987,0.17638,4.6695,1.0,-11197.0,0.00010733,0.0032035,140000.0,0.015035,3.34e-05,7.73e-07,0.0,0.21307,-347.79,14.102,-3.94e-06,0.164,0.61054,0.008643,1.0,11515.0,0.25871,0.00010733,0.0,-4.8562,3.4615,4268.0,-1.0,0.971,4.26e-06,-3.4636,0.18165,-0.11233,-1.0807,-0.13243,4.8494,562.41,1.208,1.0,0.0,-10890.0,0.0,0.03125,-1.0,0.0069932,0.15595,0.0,0.0,0.0,-0.32511,-0.71099,-3.0659,-17.899,107.71,38.823,10.4,31839.0,-25.841,34.7,36.03,2.0,32.0,87.1,175.9,178.1,20.0,14.5,-20.2,31,-0.43759,3,10
248,7,0.64594,0,1.5088,0.21105,0.40446,0.68046,0.3179,0.18203,0.56212,0.31016,0.35439,0.2576,0.53979,37.145,0.59554,0.67914,5.7947,0.46718,0.995,0.069977,0.012577,0.1956,1.2606,1.9164,0.51426,0.35776,704.61,17.781,3.7382,0.24959,0.046702,0.2011,10.203,0.29553,0.88453,2.0484,62.126,0.39099,0.07842,0.10284,0.13157,0.35507,1.1426,0.05126,1.6772,0.59439,0.30565,0.52181,0.68524,1988.2,0.60072,0.48574,17.396,0.51308,0.34993,5094.2,0.02499,0.33219,-0.034926,-0.0029445,-0.0043272,0.19844,-0.075348,-0.23637,-3.0266,5.7748,-20.982,15.916,10.4,9667.3,4.7909,25.4,41.598,0.0,28.0,79.951,66.12,59.471,18.0,12.0,-13.4,18,0.86,3,19
74,11,1.6176,0,0.93602,0.17262,0.53764,0.6198,0.22898,-0.021734,0.3269,0.27851,0.37335,0.16971,0.31795,6.5346,0.46236,1.1628,6.2312,0.36945,2.0637,0.0060552,0.056537,0.017826,1.9494,0.95806,0.40505,0.33968,648.84,14.341,-28.518,-0.010619,0.19796,0.11104,638.4,0.17916,0.6318,3.4687,57.774,0.54293,0.42815,0.0097696,0.15491,0.64693,1.3405,0.19136,0.7147,0.26683,-0.047006,0.32107,1.2235,1737.9,0.73466,0.59495,13.863,0.47156,0.25105,2043.6,0.087324,0.17868,-0.070637,0.0,0.0,0.14627,-7.714,-11.824,-25.736,-21.411,46.844,30.046,12.2,26059.0,3.8523,30.5,-10.665,0.0,28.0,91.5,130.5,132.4,20.0,14.5,-16.0,15,0.6379,11,29
363,14,4.2556,0,1.8545,0.33177,0.33838,2.2551,0.32573,0.27338,1.4156,0.14712,0.50145,0.43215,0.59331,31.004,0.66162,0.51143,6.4154,0.14444,10.877,0.024858,0.0046588,0.077697,3.8008,5.691,0.36871,0.31993,1590.4,16.258,8.249,-0.49944,0.018445,0.4529,6.4565,0.20084,0.94549,17.23,56.115,0.55919,0.027879,0.011023,-0.10889,0.39625,3.4084,-0.56661,1.6697,0.83728,0.41319,0.98048,0.51404,3171.6,0.48355,0.63129,17.071,0.16654,0.83147,32268.0,-0.3953,0.13088,-0.06296,0.0,0.0,0.0,-1.5863,-7.5046,12.145,-20.229,28.286,30.023,11.0,34501.0,-32.209,11.9,13.871,1.0,29.0,91.7,227.5,214.5,21.0,20.5,8.6,25,2.0716,5,18
